Name,Mean index value,Index value SD,CV,index_id,measurement_id,altitude_id,annotation_method_id,variety_id,plot_id
ENRO5malykwadrat,0.30147,0.0632,0.209639433,NDRE,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.22289,0.06007,0.269505137,NDRE,8,30,bounded,polonez,two
POLO2malykwadrat,0.21948,0.05376,0.244942592,NDRE,8,30,edges,polonez,two
POLO3duzykwadrat,0.24559,0.06741,0.27448186,NDRE,8,30,bounded,polonez,three
POLO3malykwadrat,0.23862,0.05512,0.230994887,NDRE,8,30,edges,polonez,three
POLO4duzykwadrat,0.26933,0.07481,0.277763339,NDRE,8,30,bounded,polonez,four
POLO4malykwadrat,0.27,0.06314,0.233851852,NDRE,8,30,edges,polonez,four
POLO5duzykwadrat,0.29292,0.06865,0.234364332,NDRE,8,30,bounded,polonez,five
POLO5malykwadrat,0.30523,0.06211,0.203485896,NDRE,8,30,edges,polonez,five
ENRO2duzykwadrat,0.87495,0.07283,0.083239042,NDVI,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.88537,0.04437,0.050114641,NDVI,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.88917,0.04766,0.053600549,NDVI,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.89386,0.03921,0.04386593,NDVI,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.89448,0.05322,0.059498256,NDVI,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.90227,0.03887,0.043080231,NDVI,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.8835,0.07498,0.084867006,NDVI,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.90258,0.03851,0.042666578,NDVI,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.85465,0.06712,0.078535073,NDVI,8,30,bounded,polonez,two
POLO2malykwadrat,0.86832,0.04845,0.055797402,NDVI,8,30,edges,polonez,two
POLO3duzykwadrat,0.83644,0.12482,0.149227679,NDVI,8,30,bounded,polonez,three
POLO3malykwadrat,0.86919,0.06615,0.076105339,NDVI,8,30,edges,polonez,three
POLO4duzykwadrat,0.83813,0.12376,0.147662057,NDVI,8,30,bounded,polonez,four
POLO4malykwadrat,0.88577,0.03923,0.04428915,NDVI,8,30,edges,polonez,four
POLO5duzykwadrat,0.86178,0.10801,0.125333612,NDVI,8,30,bounded,polonez,five
POLO5malykwadrat,0.89719,0.0387,0.043134676,NDVI,8,30,edges,polonez,five
ENRO2duzykwadrat,0.68281,0.06731,0.098577935,OSAVI,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.70319,0.03585,0.050981954,OSAVI,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.71028,0.03956,0.055696345,OSAVI,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.71471,0.02766,0.038701012,OSAVI,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.70197,0.05344,0.076128609,OSAVI,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.71515,0.02792,0.039040761,OSAVI,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.70709,0.06547,0.092590759,OSAVI,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.72606,0.02731,0.037613971,OSAVI,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.66543,0.07888,0.118539891,OSAVI,8,30,bounded,polonez,two
POLO2malykwadrat,0.69543,0.04071,0.058539321,OSAVI,8,30,edges,polonez,two
POLO3duzykwadrat,0.64722,0.11728,0.181205772,OSAVI,8,30,bounded,polonez,three
POLO3malykwadrat,0.70238,0.0601,0.085566218,OSAVI,8,30,edges,polonez,three
POLO4duzykwadrat,0.64275,0.12026,0.187102295,OSAVI,8,30,bounded,polonez,four
POLO4malykwadrat,0.71301,0.02925,0.041023268,OSAVI,8,30,edges,polonez,four
POLO5duzykwadrat,0.67914,0.10022,0.147568984,OSAVI,8,30,bounded,polonez,five
POLO5malykwadrat,0.72192,0.02769,0.038356051,OSAVI,8,30,edges,polonez,five
ENRO2duzykwadrat,0.93074,0.02483,0.026677697,SIPI2,8,30,bounded,enrosadira,two
ENRO2malykwadrat,0.93268,0.02027,0.02173307,SIPI2,8,30,edges,enrosadira,two
ENRO3duzykwadrat,0.93477,0.0222,0.023749158,SIPI2,8,30,bounded,enrosadira,three
ENRO3malykwadrat,0.9402,0.01786,0.018995958,SIPI2,8,30,edges,enrosadira,three
ENRO4duzykwadrat,0.9393,0.02032,0.021633131,SIPI2,8,30,bounded,enrosadira,four
ENRO4malykwadrat,0.94312,0.01781,0.018884129,SIPI2,8,30,edges,enrosadira,four
ENRO5duzykwadrat,0.93411,0.02448,0.026206764,SIPI2,8,30,bounded,enrosadira,five
ENRO5malykwadrat,0.93472,0.02098,0.022445224,SIPI2,8,30,edges,enrosadira,five
POLO2duzykwadrat,0.92567,0.02522,0.027245131,SIPI2,8,30,bounded,polonez,two
POLO2malykwadrat,0.92619,0.02206,0.023818007,SIPI2,8,30,edges,polonez,two
POLO3duzykwadrat,0.93798,0.02848,0.030363121,SIPI2,8,30,bounded,polonez,three
POLO3malykwadrat,0.93198,0.02134,0.022897487,SIPI2,8,30,edges,polonez,three
POLO4duzykwadrat,0.9421,0.02838,0.030124191,SIPI2,8,30,bounded,polonez,four
POLO4malykwadrat,0.93695,0.01981,0.021143071,SIPI2,8,30,edges,polonez,four
POLO5duzykwadrat,0.93727,0.02547,0.027174667,SIPI2,8,30,bounded,polonez,five
POLO5malykwadrat,0.93629,0.01886,0.020143332,SIPI2,8,30,edges,polonez,five
ENRO2duzykwadrat,0.75958,0.05959,0.078451249,GNDVI,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.77597,0.04221,0.054396433,GNDVI,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.77139,0.04109,0.053267478,GNDVI,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.77723,0.04508,0.058000849,GNDVI,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.77987,0.04883,0.062613,GNDVI,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.79477,0.04362,0.054883803,GNDVI,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.76447,0.06791,0.088832786,GNDVI,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.78033,0.04831,0.061909705,GNDVI,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.75714,0.04244,0.056053042,GNDVI,8,50,bounded,polonez,two
POLO2malykwadrat,0.7585,0.04082,0.053816744,GNDVI,8,50,edges,polonez,two
POLO3duzykwadrat,0.75128,0.06409,0.085307741,GNDVI,8,50,bounded,polonez,three
POLO3malykwadrat,0.75486,0.05037,0.066727605,GNDVI,8,50,edges,polonez,three
POLO4duzykwadrat,0.7458,0.07816,0.104800215,GNDVI,8,50,bounded,polonez,four
POLO4malykwadrat,0.77506,0.04103,0.052937837,GNDVI,8,50,edges,polonez,four
POLO5duzykwadrat,0.75565,0.08346,0.110447959,GNDVI,8,50,bounded,polonez,five
POLO5malykwadrat,0.7913,0.03777,0.047731581,GNDVI,8,50,edges,polonez,five
ENRO2duzykwadrat,0.35149,0.08205,0.233434806,LCI,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.35603,0.07585,0.213043845,LCI,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.37702,0.07612,0.201899103,LCI,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.38996,0.07412,0.190070776,LCI,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.41375,0.07927,0.191589124,LCI,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.42862,0.07854,0.183239233,LCI,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.42362,0.08102,0.191256315,LCI,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.43832,0.07643,0.174370323,LCI,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.33527,0.07823,0.233334328,LCI,8,50,bounded,polonez,two
POLO2malykwadrat,0.33423,0.07155,0.214074141,LCI,8,50,edges,polonez,two
POLO3duzykwadrat,0.36029,0.0901,0.250076327,LCI,8,50,bounded,polonez,three
POLO3malykwadrat,0.35833,0.07277,0.203080959,LCI,8,50,edges,polonez,three
POLO4duzykwadrat,0.38767,0.0972,0.250728713,LCI,8,50,bounded,polonez,four
POLO4malykwadrat,0.39836,0.07862,0.197359173,LCI,8,50,edges,polonez,four
POLO5duzykwadrat,0.41991,0.08795,0.209449644,LCI,8,50,bounded,polonez,five
POLO5malykwadrat,0.4413,0.07443,0.168660775,LCI,8,50,edges,polonez,five
ENRO2duzykwadrat,0.74302,0.25364,0.341363624,MCARI,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.75904,0.17669,0.232780881,MCARI,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.8337,0.23919,0.286901763,MCARI,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.88558,0.16565,0.187052553,MCARI,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.76567,0.24214,0.316245902,MCARI,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.7768,0.1642,0.211380021,MCARI,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.76274,0.23287,0.305307182,MCARI,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.818,0.16964,0.207383863,MCARI,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.71077,0.24111,0.339223659,MCARI,8,50,bounded,polonez,two
POLO2malykwadrat,0.78254,0.16316,0.208500524,MCARI,8,50,edges,polonez,two
POLO3duzykwadrat,0.7855,0.24223,0.30837683,MCARI,8,50,bounded,polonez,three
POLO3malykwadrat,0.8434,0.1779,0.210931942,MCARI,8,50,edges,polonez,three
POLO4duzykwadrat,0.74697,0.24057,0.322061127,MCARI,8,50,bounded,polonez,four
POLO4malykwadrat,0.80541,0.15668,0.194534461,MCARI,8,50,edges,polonez,four
POLO5duzykwadrat,0.72086,0.21998,0.305163277,MCARI,8,50,bounded,polonez,five
POLO5malykwadrat,0.77421,0.16295,0.210472611,MCARI,8,50,edges,polonez,five
ENRO2duzykwadrat,0.77637,0.13702,0.176488015,MCARI2,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.79959,0.07925,0.099113296,MCARI2,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.82459,0.11157,0.135303605,MCARI2,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.85094,0.05335,0.062695372,MCARI2,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.79544,0.12055,0.151551343,MCARI2,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.81869,0.06181,0.075498662,MCARI2,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.784,0.13894,0.177219388,MCARI2,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.83619,0.06144,0.073476124,MCARI2,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.73228,0.16301,0.222606107,MCARI2,8,50,bounded,polonez,two
POLO2malykwadrat,0.78417,0.08513,0.108560644,MCARI2,8,50,edges,polonez,two
POLO3duzykwadrat,0.77532,0.14673,0.18925089,MCARI2,8,50,bounded,polonez,three
POLO3malykwadrat,0.8156,0.08355,0.102439922,MCARI2,8,50,edges,polonez,three
POLO4duzykwadrat,0.75331,0.15112,0.200607983,MCARI2,8,50,bounded,polonez,four
POLO4malykwadrat,0.80892,0.0601,0.074296593,MCARI2,8,50,edges,polonez,four
POLO5duzykwadrat,0.74739,0.14528,0.19438312,MCARI2,8,50,bounded,polonez,five
POLO5malykwadrat,0.80915,0.06446,0.079663845,MCARI2,8,50,edges,polonez,five
ENRO2duzykwadrat,0.1616,0.04917,0.304269802,NDRE,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.16831,0.05268,0.31299388,NDRE,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.20825,0.04664,0.223961585,NDRE,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.23739,0.05808,0.244660685,NDRE,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.25237,0.0483,0.191385664,NDRE,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.27457,0.05888,0.214444404,NDRE,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.2731,0.05205,0.190589528,NDRE,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.2892,0.05886,0.203526971,NDRE,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.16412,0.04894,0.298196442,NDRE,8,50,bounded,polonez,two
POLO2malykwadrat,0.17348,0.05126,0.295480747,NDRE,8,50,edges,polonez,two
POLO3duzykwadrat,0.22068,0.06698,0.303516404,NDRE,8,50,bounded,polonez,three
POLO3malykwadrat,0.2133,0.05452,0.255602438,NDRE,8,50,edges,polonez,three
POLO4duzykwadrat,0.25389,0.07087,0.279136634,NDRE,8,50,bounded,polonez,four
POLO4malykwadrat,0.25849,0.06136,0.237378622,NDRE,8,50,edges,polonez,four
POLO5duzykwadrat,0.28505,0.05894,0.206770742,NDRE,8,50,bounded,polonez,five
POLO5malykwadrat,0.30158,0.05733,0.190098813,NDRE,8,50,edges,polonez,five
ENRO2duzykwadrat,0.89014,0.05327,0.059844519,NDVI,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.88837,0.03911,0.044024449,NDVI,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.89009,0.04248,0.047725511,NDVI,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.88457,0.0342,0.038662853,NDVI,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.89407,0.04082,0.04565638,NDVI,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.89347,0.03652,0.040874344,NDVI,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.87467,0.08364,0.095624636,NDVI,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.89403,0.03653,0.040859926,NDVI,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.86509,0.0506,0.058491024,NDVI,8,50,bounded,polonez,two
POLO2malykwadrat,0.86174,0.05022,0.058277439,NDVI,8,50,edges,polonez,two
POLO3duzykwadrat,0.86095,0.07683,0.089238632,NDVI,8,50,bounded,polonez,three
POLO3malykwadrat,0.86747,0.05164,0.059529436,NDVI,8,50,edges,polonez,three
POLO4duzykwadrat,0.86129,0.077,0.089400783,NDVI,8,50,bounded,polonez,four
POLO4malykwadrat,0.87426,0.04235,0.048440967,NDVI,8,50,edges,polonez,four
POLO5duzykwadrat,0.86354,0.08389,0.097146629,NDVI,8,50,bounded,polonez,five
POLO5malykwadrat,0.8877,0.04102,0.046209305,NDVI,8,50,edges,polonez,five
ENRO2duzykwadrat,0.67601,0.06292,0.093075546,OSAVI,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.68903,0.0346,0.05021552,OSAVI,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.69786,0.04839,0.069340555,OSAVI,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.7105,0.02319,0.032638987,OSAVI,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.68548,0.05138,0.074954776,OSAVI,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.69692,0.02565,0.036804798,OSAVI,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.67767,0.07219,0.106526776,OSAVI,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.70543,0.02686,0.038076067,OSAVI,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.65292,0.07841,0.120091282,OSAVI,8,50,bounded,polonez,two
POLO2malykwadrat,0.6771,0.03984,0.058839167,OSAVI,8,50,edges,polonez,two
POLO3duzykwadrat,0.6709,0.07393,0.11019526,OSAVI,8,50,bounded,polonez,three
POLO3malykwadrat,0.69115,0.04236,0.061289156,OSAVI,8,50,edges,polonez,three
POLO4duzykwadrat,0.66125,0.07575,0.114555766,OSAVI,8,50,bounded,polonez,four
POLO4malykwadrat,0.68999,0.02733,0.03960927,OSAVI,8,50,edges,polonez,four
POLO5duzykwadrat,0.66049,0.07601,0.115081228,OSAVI,8,50,bounded,polonez,five
POLO5malykwadrat,0.69316,0.02869,0.041390155,OSAVI,8,50,edges,polonez,five
ENRO2duzykwadrat,0.93092,0.02527,0.02714519,SIPI2,8,50,bounded,enrosadira,two
ENRO2malykwadrat,0.93449,0.01875,0.02006442,SIPI2,8,50,edges,enrosadira,two
ENRO3duzykwadrat,0.92696,0.02665,0.028749892,SIPI2,8,50,bounded,enrosadira,three
ENRO3malykwadrat,0.92783,0.02078,0.022396344,SIPI2,8,50,edges,enrosadira,three
ENRO4duzykwadrat,0.93068,0.02545,0.027345597,SIPI2,8,50,bounded,enrosadira,four
ENRO4malykwadrat,0.93413,0.02098,0.022459401,SIPI2,8,50,edges,enrosadira,four
ENRO5duzykwadrat,0.93537,0.02761,0.029517731,SIPI2,8,50,bounded,enrosadira,five
ENRO5malykwadrat,0.93484,0.02054,0.021971674,SIPI2,8,50,edges,enrosadira,five
POLO2duzykwadrat,0.92709,0.02498,0.026944525,SIPI2,8,50,bounded,polonez,two
POLO2malykwadrat,0.92442,0.02158,0.023344367,SIPI2,8,50,edges,polonez,two
POLO3duzykwadrat,0.92387,0.02743,0.029690324,SIPI2,8,50,bounded,polonez,three
POLO3malykwadrat,0.92237,0.02104,0.022810803,SIPI2,8,50,edges,polonez,three
POLO4duzykwadrat,0.92854,0.02871,0.030919508,SIPI2,8,50,bounded,polonez,four
POLO4malykwadrat,0.92734,0.02145,0.023130675,SIPI2,8,50,edges,polonez,four
POLO5duzykwadrat,0.93588,0.02551,0.027257768,SIPI2,8,50,bounded,polonez,five
POLO5malykwadrat,0.93582,0.02015,0.021531919,SIPI2,8,50,edges,polonez,five
ENRO2duzykwadrat,0.79056,0.07212,0.091226472,GNDVI,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.78977,0.06132,0.077642858,GNDVI,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.7914,0.07387,0.093340915,GNDVI,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.7942,0.0547,0.068874339,GNDVI,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.803,0.06745,0.083997509,GNDVI,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.80521,0.05994,0.074440208,GNDVI,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.79072,0.0807,0.102058883,GNDVI,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.80891,0.0601,0.074297511,GNDVI,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.7421,0.07522,0.101361003,GNDVI,9,30,bounded,polonez,two
POLO2malykwadrat,0.74665,0.06553,0.087765352,GNDVI,9,30,edges,polonez,two
POLO3duzykwadrat,0.74076,0.09877,0.133336033,GNDVI,9,30,bounded,polonez,three
POLO3malykwadrat,0.76081,0.06748,0.088694944,GNDVI,9,30,edges,polonez,three
POLO4duzykwadrat,0.76091,0.09082,0.119357086,GNDVI,9,30,bounded,polonez,four
POLO4malykwadrat,0.77573,0.0666,0.085854614,GNDVI,9,30,edges,polonez,four
POLO5duzykwadrat,0.77594,0.07943,0.102366162,GNDVI,9,30,bounded,polonez,five
POLO5malykwadrat,0.79153,0.06756,0.085353682,GNDVI,9,30,edges,polonez,five
ENRO2duzykwadrat,0.49775,0.09078,0.182380713,LCI,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.4851,0.07992,0.164749536,LCI,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.49705,0.09352,0.188150086,LCI,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.48485,0.07472,0.154109518,LCI,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.51661,0.095,0.183891136,LCI,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.50938,0.08434,0.165573835,LCI,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.50751,0.09756,0.192232665,LCI,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.51723,0.08539,0.165090965,LCI,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.42639,0.08468,0.198597528,LCI,9,30,bounded,polonez,two
POLO2malykwadrat,0.42312,0.07558,0.178625449,LCI,9,30,edges,polonez,two
POLO3duzykwadrat,0.4347,0.0962,0.221302047,LCI,9,30,bounded,polonez,three
POLO3malykwadrat,0.43955,0.07853,0.178659993,LCI,9,30,edges,polonez,three
POLO4duzykwadrat,0.46353,0.10493,0.22637154,LCI,9,30,bounded,polonez,four
POLO4malykwadrat,0.4621,0.08746,0.189266393,LCI,9,30,edges,polonez,four
POLO5duzykwadrat,0.48319,0.10031,0.207599495,LCI,9,30,bounded,polonez,five
POLO5malykwadrat,0.4886,0.08655,0.177138764,LCI,9,30,edges,polonez,five
ENRO2duzykwadrat,0.68269,0.29458,0.431498923,MCARI,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.7595,0.20042,0.263884134,MCARI,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.74943,0.29947,0.399597027,MCARI,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.83674,0.18116,0.21650692,MCARI,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.68421,0.29113,0.42549802,MCARI,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.75314,0.18335,0.243447433,MCARI,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.7059,0.27029,0.382901261,MCARI,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.78028,0.19488,0.249756498,MCARI,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.79851,0.24769,0.310190229,MCARI,9,30,bounded,polonez,two
POLO2malykwadrat,0.85087,0.19268,0.226450574,MCARI,9,30,edges,polonez,two
POLO3duzykwadrat,0.76486,0.28671,0.374852914,MCARI,9,30,bounded,polonez,three
POLO3malykwadrat,0.83395,0.20206,0.242292703,MCARI,9,30,edges,polonez,three
POLO4duzykwadrat,0.68827,0.29615,0.430281721,MCARI,9,30,bounded,polonez,four
POLO4malykwadrat,0.77213,0.19532,0.252962584,MCARI,9,30,edges,polonez,four
POLO5duzykwadrat,0.66901,0.27629,0.412983363,MCARI,9,30,bounded,polonez,five
POLO5malykwadrat,0.73077,0.19345,0.264720774,MCARI,9,30,edges,polonez,five
ENRO2duzykwadrat,0.78042,0.16948,0.217165116,MCARI2,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.8469,0.083,0.098004487,MCARI2,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.81149,0.15714,0.193643791,MCARI2,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.88079,0.05744,0.065214183,MCARI2,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.78587,0.16159,0.20561925,MCARI2,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.85749,0.0663,0.077318686,MCARI2,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.79614,0.16119,0.202464391,MCARI2,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.87391,0.06179,0.070705221,MCARI2,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.82421,0.13536,0.16422999,MCARI2,9,30,bounded,polonez,two
POLO2malykwadrat,0.86344,0.08277,0.095860743,MCARI2,9,30,edges,polonez,two
POLO3duzykwadrat,0.78772,0.18686,0.23721627,MCARI2,9,30,bounded,polonez,three
POLO3malykwadrat,0.85535,0.08791,0.102776641,MCARI2,9,30,edges,polonez,three
POLO4duzykwadrat,0.7449,0.20919,0.280829642,MCARI2,9,30,bounded,polonez,four
POLO4malykwadrat,0.839,0.0801,0.095470799,MCARI2,9,30,edges,polonez,four
POLO5duzykwadrat,0.74938,0.19994,0.266807227,MCARI2,9,30,bounded,polonez,five
POLO5malykwadrat,0.8329,0.08699,0.10444231,MCARI2,9,30,edges,polonez,five
ENRO2duzykwadrat,0.35694,0.07823,0.219168488,NDRE,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.34489,0.06855,0.198759025,NDRE,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.35723,0.08105,0.22688464,NDRE,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.34417,0.06461,0.187726995,NDRE,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.37458,0.08483,0.226466976,NDRE,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.36689,0.07456,0.203221674,NDRE,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.36893,0.08441,0.228796791,NDRE,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.37367,0.07648,0.204672572,NDRE,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.29717,0.06931,0.233233503,NDRE,9,30,bounded,polonez,two
POLO2malykwadrat,0.29246,0.06061,0.207242016,NDRE,9,30,edges,polonez,two
POLO3duzykwadrat,0.30793,0.07695,0.249894457,NDRE,9,30,bounded,polonez,three
POLO3malykwadrat,0.30659,0.06427,0.209628494,NDRE,9,30,edges,polonez,three
POLO4duzykwadrat,0.33382,0.08957,0.268318255,NDRE,9,30,bounded,polonez,four
POLO4malykwadrat,0.32644,0.0742,0.227300576,NDRE,9,30,edges,polonez,four
POLO5duzykwadrat,0.34948,0.08811,0.252117432,NDRE,9,30,bounded,polonez,five
POLO5malykwadrat,0.3492,0.0745,0.213344788,NDRE,9,30,edges,polonez,five
ENRO2duzykwadrat,0.90459,0.05698,0.062989863,NDVI,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.90144,0.04374,0.048522364,NDVI,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.90134,0.06274,0.069607473,NDVI,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.90228,0.03673,0.040707984,NDVI,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.91016,0.04528,0.049749495,NDVI,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.90869,0.03956,0.043535199,NDVI,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.89553,0.07537,0.084162451,NDVI,9,30,bounded,enrosadira,five
ENRO5malykwadrat,0.91276,0.0371,0.040645953,NDVI,9,30,edges,enrosadira,five
POLO2duzykwadrat,0.87307,0.06551,0.075034075,NDVI,9,30,bounded,polonez,two
POLO2malykwadrat,0.87863,0.05213,0.059331004,NDVI,9,30,edges,polonez,two
POLO3duzykwadrat,0.85643,0.11147,0.13015658,NDVI,9,30,bounded,polonez,three
POLO3malykwadrat,0.8823,0.05469,0.061985719,NDVI,9,30,edges,polonez,three
POLO4duzykwadrat,0.86797,0.09452,0.108897773,NDVI,9,30,bounded,polonez,four
POLO4malykwadrat,0.88975,0.04731,0.053172239,NDVI,9,30,edges,polonez,four
POLO5duzykwadrat,0.88169,0.07508,0.085154646,NDVI,9,30,bounded,polonez,five
POLO5malykwadrat,0.89929,0.04985,0.055432619,NDVI,9,30,edges,polonez,five
ENRO2duzykwadrat,0.67408,0.0824,0.122240684,OSAVI,9,30,bounded,enrosadira,two
ENRO2malykwadrat,0.70708,0.03829,0.054152288,OSAVI,9,30,edges,enrosadira,two
ENRO3duzykwadrat,0.69046,0.07503,0.108666686,OSAVI,9,30,bounded,enrosadira,three
ENRO3malykwadrat,0.72491,0.0273,0.037659847,OSAVI,9,30,edges,enrosadira,three
ENRO4duzykwadrat,0.67911,0.07514,0.110644815,OSAVI,9,30,bounded,enrosadira,four
ENRO4malykwadrat,0.71286,0.0298,0.04180344,OSAVI,9,30,edges,enrosadira,four
ENRO5duzykwadrat,0.68183,0.07974,0.116949973,OSAVI,9,30,bounded,enrosadira,five
